ID	DOMES	Date	B	L	Helips	Hnorm	ZTD	mZTD	GradN	GradE	mGradN	mGradE
WROE	MUSE-WROE	2020-07-08 10:00:00.0	51.11325	17.06206	180.719	140.443	2,432.7	1.4	-1.44	-0.37	0.15	0.18
WROE	MUSE-WROE	2020-07-08 10:30:00.0	51.11325	17.06206	180.719	140.443	2,435.1	1.6	-1.48	-0.3	0.2	0.21
WROE	MUSE-WROE	2020-07-08 11:00:00.0	51.11325	17.06206	180.721	140.445	2,439.7	1.5	-1.78	-0.51	0.26	0.16
WROE	MUSE-WROE	2020-07-08 11:30:00.0	51.11325	17.06206	180.721	140.445	2,439.6	1.9	-2.01	-0.56	0.32	0.25
WROE	MUSE-WROE	2020-07-08 12:00:00.0	51.11325	17.06206	180.723	140.447	2,441.3	1.6	-1.89	-0.26	0.24	0.22
WROE	MUSE-WROE	2020-07-08 12:30:00.0	51.11325	17.06206	180.723	140.447	2,441.8	1.5	-2.07	-0.14	0.2	0.23
WROE	MUSE-WROE	2020-07-08 13:00:00.0	51.11325	17.06206	180.724	140.448	2,445.2	1.3	-2.22	-0.19	0.16	0.2
WROE	MUSE-WROE	2020-07-08 13:30:00.0	51.11325	17.06206	180.724	140.448	2,445.1	1.5	-2.12	-0.25	0.22	0.27
WROE	MUSE-WROE	2020-07-08 14:00:00.0	51.11325	17.06206	180.725	140.449	2,448.2	1.5	-1.75	0.27	0.21	0.21
WROE	MUSE-WROE	2020-07-08 14:30:00.0	51.11325	17.06206	180.725	140.449	2,447.1	1.7	-1.79	0.07	0.26	0.24
WROE	MUSE-WROE	2020-07-08 15:00:00.0	51.11325	17.06206	180.731	140.455	2,450.3	1.6	-1.95	0.2	0.23	0.22
WROE	MUSE-WROE	2020-07-08 15:30:00.0	51.11325	17.06206	180.731	140.455	2,445.2	1.6	-1.97	0.69	0.24	0.21
WROE	MUSE-WROE	2020-07-08 16:00:00.0	51.11325	17.06206	180.735	140.459	2,440	1.5	-2.54	0.63	0.23	0.21
WROE	MUSE-WROE	2020-07-08 16:30:00.0	51.11325	17.06206	180.735	140.459	2,435.8	1.8	-2.31	0.66	0.27	0.25
WROE	MUSE-WROE	2020-07-08 17:00:00.0	51.11325	17.06206	180.733	140.457	2,433.8	1.2	-1.96	0.13	0.17	0.18
WROE	MUSE-WROE	2020-07-08 17:30:00.0	51.11325	17.06206	180.733	140.457	2,435.3	1.2	-2.01	0.06	0.14	0.19
WROE	MUSE-WROE	2020-07-08 18:00:00.0	51.11325	17.06206	180.729	140.453	2,434.8	1.3	-1.79	0.03	0.16	0.17
WROE	MUSE-WROE	2020-07-08 18:30:00.0	51.11325	17.06206	180.729	140.453	2,430	1.4	-0.97	0.6	0.16	0.18
ZAWA	NDNT-ZAWA	2020-07-08 08:30:00.0	50.60956	18.48086	264.426	224.012	2,393	1.2	0.13	0.79	0.16	0.15
ZAWA	NDNT-ZAWA	2020-07-08 09:00:00.0	50.60956	18.48086	264.424	224.01	2,399.6	1.5	-0.33	0.09	0.18	0.2
ZAWA	NDNT-ZAWA	2020-07-08 09:30:00.0	50.60956	18.48086	264.424	224.01	2,403.1	1.5	-0.13	0.13	0.19	0.18
ZAWA	NDNT-ZAWA	2020-07-08 10:00:00.0	50.60956	18.48086	264.426	224.012	2,408.3	1.4	-0.69	-0.16	0.17	0.18
ZAWA	NDNT-ZAWA	2020-07-08 10:30:00.0	50.60956	18.48086	264.426	224.012	2,406.2	1.6	-0.41	-0.12	0.24	0.21
ZAWA	NDNT-ZAWA	2020-07-08 11:00:00.0	50.60956	18.48086	264.424	224.01	2,413.8	1.4	0.98	-0.11	0.23	0.15
ZAWA	NDNT-ZAWA	2020-07-08 11:30:00.0	50.60956	18.48086	264.424	224.01	2,415	1.8	1.53	-0.38	0.29	0.22
ZAWA	NDNT-ZAWA	2020-07-08 12:00:00.0	50.60956	18.48086	264.432	224.018	2,424.2	1.6	-0.07	0.5	0.26	0.19
ZAWA	NDNT-ZAWA	2020-07-08 12:30:00.0	50.60956	18.48086	264.432	224.018	2,422.9	1.4	-0.8	0.58	0.18	0.2
ZAWA	NDNT-ZAWA	2020-07-08 13:00:00.0	50.60956	18.48086	264.426	224.012	2,422.6	1.4	-1.7	-0.07	0.19	0.16
ZAWA	NDNT-ZAWA	2020-07-08 13:30:00.0	50.60956	18.48086	264.426	224.012	2,421.2	1.6	-2.24	-0.71	0.23	0.26
ZAWA	NDNT-ZAWA	2020-07-08 14:00:00.0	50.60956	18.48086	264.427	224.013	2,423.4	1.5	-1.33	0.06	0.22	0.21
ZAWA	NDNT-ZAWA	2020-07-08 14:30:00.0	50.60956	18.48086	264.427	224.013	2,414.4	1.7	-1.68	-0.12	0.28	0.24
ZAWA	NDNT-ZAWA	2020-07-08 15:00:00.0	50.60956	18.48086	264.424	224.01	2,428.2	1.3	-1.03	-0.04	0.17	0.15
ZAWA	NDNT-ZAWA	2020-07-08 15:30:00.0	50.60956	18.48086	264.424	224.01	2,430.8	1.3	-0.51	-0.44	0.15	0.17
ZAWA	NDNT-ZAWA	2020-07-08 16:00:00.0	50.60956	18.48086	264.422	224.008	2,430.9	1.2	-1.17	0.29	0.14	0.15
ZAWA	NDNT-ZAWA	2020-07-08 16:30:00.0	50.60956	18.48086	264.422	224.008	2,427.9	1.3	-1.25	0.53	0.16	0.21
ZAWA	NDNT-ZAWA	2020-07-08 17:00:00.0	50.60956	18.48086	264.418	224.004	2,427.4	1.2	-1.33	0.69	0.16	0.18
ZAWA	NDNT-ZAWA	2020-07-08 17:30:00.0	50.60956	18.48086	264.418	224.004	2,432.3	1.1	-1.15	0.88	0.14	0.19
ZAWA	NDNT-ZAWA	2020-07-08 18:00:00.0	50.60956	18.48086	264.418	224.004	2,431	1.3	-1.45	1.56	0.17	0.19
ZAWA	NDNT-ZAWA	2020-07-08 18:30:00.0	50.60956	18.48086	264.418	224.004	2,426.1	1.3	-2.55	1.06	0.17	0.18
ZAWI	NDNT-ZAWI	2020-07-08 08:30:00.0	50.49467	19.41042	382.926	343.184	2,359	1	0.03	0.38	0.1	0.11
ZAWI	NDNT-ZAWI	2020-07-08 09:00:00.0	50.49467	19.41042	382.923	343.181	2,359.9	1.2	-0.51	0.41	0.14	0.16
ZAWI	NDNT-ZAWI	2020-07-08 09:30:00.0	50.49467	19.41042	382.923	343.181	2,365.5	1.2	-0.05	-0.3	0.15	0.14
ZAWI	NDNT-ZAWI	2020-07-08 10:00:00.0	50.49467	19.41042	382.923	343.181	2,371.7	1.2	-0.56	-0.75	0.12	0.14
ZAWI	NDNT-ZAWI	2020-07-08 10:30:00.0	50.49467	19.41042	382.923	343.181	2,368.4	1.3	-1.16	-1.03	0.16	0.15
ZAWI	NDNT-ZAWI	2020-07-08 11:00:00.0	50.49467	19.41042	382.924	343.182	2,368.2	1.2	-1.65	-0.18	0.2	0.12
ZAWI	NDNT-ZAWI	2020-07-08 11:30:00.0	50.49467	19.41042	382.924	343.182	2,363.5	1.5	-1.74	-0.42	0.27	0.18
ZAWI	NDNT-ZAWI	2020-07-08 12:00:00.0	50.49467	19.41042	382.922	343.18	2,378.4	1.2	-1.59	-0.19	0.17	0.13
ZAWI	NDNT-ZAWI	2020-07-08 12:30:00.0	50.49467	19.41042	382.922	343.18	2,377.4	1.1	-1.62	0.3	0.12	0.13
ZAWI	NDNT-ZAWI	2020-07-08 13:00:00.0	50.49467	19.41042	382.921	343.179	2,379.9	1	-1.05	-0.11	0.11	0.1
ZAWI	NDNT-ZAWI	2020-07-08 13:30:00.0	50.49467	19.41042	382.921	343.179	2,381	1.1	-1.59	0.27	0.15	0.18
ZAWI	NDNT-ZAWI	2020-07-08 14:00:00.0	50.49467	19.41042	382.924	343.182	2,385.3	1.1	-1.35	0.18	0.15	0.15
ZAWI	NDNT-ZAWI	2020-07-08 14:30:00.0	50.49467	19.41042	382.924	343.182	2,383.3	1.2	-1.29	-0.1	0.19	0.17
ZAWI	NDNT-ZAWI	2020-07-08 15:00:00.0	50.49467	19.41042	382.922	343.18	2,394.1	1.2	-0.94	0.25	0.14	0.13
ZAWI	NDNT-ZAWI	2020-07-08 15:30:00.0	50.49467	19.41042	382.922	343.18	2,390.1	1.2	-0.73	0.24	0.12	0.12
ZAWI	NDNT-ZAWI	2020-07-08 16:00:00.0	50.49467	19.41042	382.92	343.178	2,387.1	1	-1.31	-0.36	0.1	0.11
ZAWI	NDNT-ZAWI	2020-07-08 16:30:00.0	50.49467	19.41042	382.92	343.178	2,390.9	1.1	-0.71	0.09	0.12	0.15
ZAWI	NDNT-ZAWI	2020-07-08 17:00:00.0	50.49467	19.41042	382.922	343.18	2,396.5	1	-0.81	0.01	0.12	0.13
ZAWI	NDNT-ZAWI	2020-07-08 17:30:00.0	50.49467	19.41042	382.922	343.18	2,398.5	1	-1.11	-0.28	0.11	0.13
ZAWI	NDNT-ZAWI	2020-07-08 18:00:00.0	50.49467	19.41042	382.924	343.182	2,398.8	1.1	-0.87	-0.4	0.14	0.14
ZAWI	NDNT-ZAWI	2020-07-08 18:30:00.0	50.49467	19.41042	382.924	343.182	2,394	1.2	-1.28	-0.48	0.14	0.14
ZIGR	18995M001	2020-07-08 08:30:00.0	51.94031	15.51431	225.625	186.008	2,397.6	1.3	-1.38	0.03	0.14	0.17
ZIGR	18995M001	2020-07-08 09:00:00.0	51.94031	15.51431	225.628	186.011	2,401.3	1.1	-1.77	-0.53	0.14	0.15
ZIGR	18995M001	2020-07-08 09:30:00.0	51.94031	15.51431	225.628	186.011	2,400.1	1.2	-2.68	-0.6	0.16	0.14
ZIGR	18995M001	2020-07-08 10:00:00.0	51.94031	15.51431	225.626	186.009	2,406.1	1	-2.44	-0.07	0.12	0.15
ZIGR	18995M001	2020-07-08 10:30:00.0	51.94031	15.51431	225.626	186.009	2,404.8	1.2	-2.88	-0.38	0.17	0.16
ZIGR	18995M001	2020-07-08 11:00:00.0	51.94031	15.51431	225.623	186.006	2,409.3	1.2	-2.42	-0.28	0.22	0.13
ZIGR	18995M001	2020-07-08 11:30:00.0	51.94031	15.51431	225.623	186.006	2,407.8	1.6	-2.23	-0.48	0.28	0.23
ZIGR	18995M001	2020-07-08 12:00:00.0	51.94031	15.51431	225.628	186.011	2,405	1.4	-3	0.1	0.2	0.19
ZIGR	18995M001	2020-07-08 12:30:00.0	51.94031	15.51431	225.628	186.011	2,400.8	1.4	-2.54	0.25	0.17	0.19
ZIGR	18995M001	2020-07-08 13:00:00.0	51.94031	15.51431	225.621	186.004	2,406.1	1.1	-2.41	0.06	0.14	0.17
ZIGR	18995M001	2020-07-08 13:30:00.0	51.94031	15.51431	225.621	186.004	2,404.9	1.4	-1.93	0.37	0.23	0.25
ZIGR	18995M001	2020-07-08 14:00:00.0	51.94031	15.51431	225.617	186	2,406.5	1.1	-1.72	0.35	0.18	0.17
ZIGR	18995M001	2020-07-08 14:30:00.0	51.94031	15.51431	225.617	186	2,403.8	1.4	-2.36	0.87	0.23	0.21
ZIGR	18995M001	2020-07-08 15:00:00.0	51.94031	15.51431	225.611	185.994	2,405.4	1.5	-1.59	-0.62	0.23	0.22
ZIGR	18995M001	2020-07-08 15:30:00.0	51.94031	15.51431	225.611	185.994	2,405	1.6	-0.87	-0.22	0.23	0.23
ZIGR	18995M001	2020-07-08 16:00:00.0	51.94031	15.51431	225.615	185.998	2,400.9	1.1	-1.02	0.09	0.15	0.13
ZIGR	18995M001	2020-07-08 16:30:00.0	51.94031	15.51431	225.615	185.998	2,401.2	1.2	-1.23	0.37	0.18	0.16
ZIGR	18995M001	2020-07-08 17:00:00.0	51.94031	15.51431	225.62	186.003	2,396.3	1.4	-2.15	1.19	0.2	0.22
ZIGR	18995M001	2020-07-08 17:30:00.0	51.94031	15.51431	225.62	186.003	2,388.5	1.4	-2	1.34	0.2	0.25
ZIGR	18995M001	2020-07-08 18:00:00.0	51.94031	15.51431	225.621	186.004	2,382.7	1.2	-0.72	0.54	0.16	0.17
ZIGR	18995M001	2020-07-08 18:30:00.0	51.94031	15.51431	225.621	186.004	2,382.1	1.2	-0.64	0.07	0.16	0.18
ZIM2	14001M008	2020-07-08 08:30:00.0	46.87708	7.46503	956.45	907.613	2,174.5	1.6	-1.64	-0.16	0.22	0.22
ZIM2	14001M008	2020-07-08 09:00:00.0	46.87708	7.46503	956.453	907.616	2,172.2	1.4	-2.15	0.48	0.19	0.22
ZIM2	14001M008	2020-07-08 09:30:00.0	46.87708	7.46503	956.453	907.616	2,169.3	1.5	-1.35	-0.2	0.16	0.25
ZIM2	14001M008	2020-07-08 10:00:00.0	46.87708	7.46503	956.446	907.609	2,173.5	1.5	-1.71	0.06	0.17	0.22
ZIM2	14001M008	2020-07-08 10:30:00.0	46.87708	7.46503	956.446	907.609	2,168.9	1.8	-1.99	-0.13	0.26	0.25
ZIM2	14001M008	2020-07-08 11:00:00.0	46.87708	7.46503	956.444	907.607	2,172.3	1.6	-1.02	-0.22	0.24	0.19
ZIM2	14001M008	2020-07-08 11:30:00.0	46.87708	7.46503	956.444	907.607	2,167.4	1.9	-0.5	-0.65	0.31	0.3
ZIM2	14001M008	2020-07-08 12:00:00.0	46.87708	7.46503	956.45	907.613	2,166.5	1.7	0.55	-0.74	0.24	0.23
ZIM2	14001M008	2020-07-08 12:30:00.0	46.87708	7.46503	956.45	907.613	2,174.5	1.8	-0.21	-0.49	0.2	0.25
ZIM2	14001M008	2020-07-08 13:00:00.0	46.87708	7.46503	956.446	907.609	2,179	1.6	0.21	-0.87	0.2	0.23
ZIM2	14001M008	2020-07-08 13:30:00.0	46.87708	7.46503	956.446	907.609	2,181.3	1.6	0.73	-0.73	0.21	0.27
ZIM2	14001M008	2020-07-08 14:00:00.0	46.87708	7.46503	956.44	907.603	2,183.1	1.5	1.25	-0.75	0.2	0.2
ZIM2	14001M008	2020-07-08 14:30:00.0	46.87708	7.46503	956.44	907.603	2,190.7	1.7	1.8	-1.58	0.23	0.23
ZIM2	14001M008	2020-07-08 15:00:00.0	46.87708	7.46503	956.44	907.603	2,181.9	1.4	0.62	-0.15	0.19	0.19
ZIM2	14001M008	2020-07-08 15:30:00.0	46.87708	7.46503	956.44	907.603	2,189.6	1.6	1.1	-0.54	0.22	0.22
ZIM2	14001M008	2020-07-08 16:00:00.0	46.87708	7.46503	956.451	907.614	2,182.1	1.3	0.71	0.56	0.2	0.15
ZIM2	14001M008	2020-07-08 16:30:00.0	46.87708	7.46503	956.451	907.614	2,185.2	1.5	0.22	0.47	0.22	0.23
ZIM2	14001M008	2020-07-08 17:00:00.0	46.87708	7.46503	956.464	907.627	2,185.5	1.4	-0.05	-0.01	0.18	0.21
ZIM2	14001M008	2020-07-08 17:30:00.0	46.87708	7.46503	956.464	907.627	2,182.5	1.4	0.44	0.48	0.17	0.24
ZIM2	14001M008	2020-07-08 18:00:00.0	46.87708	7.46503	956.472	907.635	2,194	1.7	0.69	-1.04	0.21	0.24
ZIM2	14001M008	2020-07-08 18:30:00.0	46.87708	7.46503	956.472	907.635	2,198	1.6	0.15	-0.86	0.2	0.26
ZYWE	NDNT-ZYWE	2020-07-08 08:30:00.0	49.68817	19.19736	405.809	363.699	2,359.2	1.2	-0.15	0.23	0.15	0.16
ZYWE	NDNT-ZYWE	2020-07-08 09:00:00.0	49.68817	19.19736	405.805	363.695	2,363.6	1.5	-0.34	-0.2	0.19	0.2
ZYWE	NDNT-ZYWE	2020-07-08 09:30:00.0	49.68817	19.19736	405.805	363.695	2,368.4	1.5	0.07	-0.15	0.2	0.2
ZYWE	NDNT-ZYWE	2020-07-08 10:00:00.0	49.68817	19.19736	405.807	363.697	2,367.5	1.2	-0.93	0.2	0.14	0.16
ZYWE	NDNT-ZYWE	2020-07-08 10:30:00.0	49.68817	19.19736	405.807	363.697	2,369.9	1.4	-1.75	-0.61	0.2	0.18
ZYWE	NDNT-ZYWE	2020-07-08 11:00:00.0	49.68817	19.19736	405.813	363.703	2,364.5	1.5	-0.85	-0.17	0.25	0.17
ZYWE	NDNT-ZYWE	2020-07-08 11:30:00.0	49.68817	19.19736	405.813	363.703	2,361.9	1.9	-0.34	-0.82	0.32	0.24
ZYWE	NDNT-ZYWE	2020-07-08 12:00:00.0	49.68817	19.19736	405.812	363.702	2,363	1.5	0.18	-0.69	0.22	0.17
ZYWE	NDNT-ZYWE	2020-07-08 12:30:00.0	49.68817	19.19736	405.812	363.702	2,368.9	1.4	-0.48	-0.12	0.2	0.2
ZYWE	NDNT-ZYWE	2020-07-08 13:00:00.0	49.68817	19.19736	405.813	363.703	2,378.4	1.2	-1.74	-0.36	0.16	0.14
ZYWE	NDNT-ZYWE	2020-07-08 13:30:00.0	49.68817	19.19736	405.813	363.703	2,371.9	1.4	-1.34	-0.46	0.2	0.23
ZYWE	NDNT-ZYWE	2020-07-08 14:00:00.0	49.68817	19.19736	405.811	363.701	2,374.9	1.4	-0.92	-0.21	0.2	0.2
ZYWE	NDNT-ZYWE	2020-07-08 14:30:00.0	49.68817	19.19736	405.811	363.701	2,382.4	1.6	-1.5	-0.52	0.27	0.24
ZYWE	NDNT-ZYWE	2020-07-08 15:00:00.0	49.68817	19.19736	405.816	363.706	2,386.1	1.4	-0.86	-0.76	0.19	0.18
ZYWE	NDNT-ZYWE	2020-07-08 15:30:00.0	49.68817	19.19736	405.816	363.706	2,397.5	1.4	-0.32	-0.27	0.19	0.17
ZYWE	NDNT-ZYWE	2020-07-08 16:00:00.0	49.68817	19.19736	405.818	363.708	2,389.4	1.2	-0.44	0.13	0.14	0.15
ZYWE	NDNT-ZYWE	2020-07-08 16:30:00.0	49.68817	19.19736	405.818	363.708	2,385.8	1.4	-0.07	-0.24	0.19	0.2
ZYWE	NDNT-ZYWE	2020-07-08 17:00:00.0	49.68817	19.19736	405.814	363.704	2,401.8	1.3	-0.59	0.02	0.18	0.19
ZYWE	NDNT-ZYWE	2020-07-08 17:30:00.0	49.68817	19.19736	405.814	363.704	2,401.8	1.3	-1.03	-0.83	0.17	0.2
ZYWE	NDNT-ZYWE	2020-07-08 18:00:00.0	49.68817	19.19736	405.809	363.699	2,408.5	1.4	-0.89	-1.17	0.19	0.17
ZYWE	NDNT-ZYWE	2020-07-08 18:30:00.0	49.68817	19.19736	405.809	363.699	2,415.6	1.4	-0.93	-0.47	0.19	0.18
ZYWI	12220S001	2020-07-08 08:30:00.0	49.68669	19.20594	412.77	370.668	2,360.2	1.4	-0.4	-0.23	0.17	0.18
ZYWI	12220S001	2020-07-08 09:00:00.0	49.68669	19.20594	412.772	370.67	2,372.2	2.5	-1.34	-0.75	0.31	0.34
ZYWI	12220S001	2020-07-08 10:00:00.0	49.68669	19.20594	412.771	370.669	2,367.4	1.7	-1.78	0.09	0.22	0.23
ZYWI	12220S001	2020-07-08 10:30:00.0	49.68669	19.20594	412.771	370.669	2,365.8	1.6	-1.35	-0.22	0.23	0.19
ZYWI	12220S001	2020-07-08 11:00:00.0	49.68669	19.20594	412.787	370.685	2,366	2.3	-1.15	-0.28	0.37	0.29
BART	12234M001	2020-07-08 19:30:00.0	54.25069	20.81544	93.227	65.253	2,401.1	0.9	-0.93	0.51	0.13	0.13
BART	12234M001	2020-07-08 20:00:00.0	54.25069	20.81544	93.232	65.258	2,403.2	1.1	-0.27	0.21	0.15	0.14
BART	12234M001	2020-07-08 20:30:00.0	54.25069	20.81544	93.232	65.258	2,401.3	1	-0.34	0.65	0.13	0.14
BART	12234M001	2020-07-08 21:00:00.0	54.25069	20.81544	93.229	65.255	2,396.2	1	-0.34	0.42	0.14	0.15
BART	12234M001	2020-07-08 21:30:00.0	54.25069	20.81544	93.229	65.255	2,404.6	1	0.26	-0.83	0.17	0.17
BART	12234M001	2020-07-08 22:00:00.0	54.25069	20.81544	93.23	65.256	2,407.5	1.1	0.18	0.15	0.18	0.13
BART	12234M001	2020-07-08 22:30:00.0	54.25069	20.81544	93.23	65.256	2,415.7	1.3	-0.45	0.12	0.17	0.17
BART	12234M001	2020-07-08 23:00:00.0	54.25069	20.81544	93.229	65.255	2,407.6	1	-1.48	0.34	0.17	0.13
BART	12234M001	2020-07-08 23:30:00.0	54.25069	20.81544	93.229	65.255	2,402.7	1.3	-1.22	-0.02	0.21	0.21
BEDZ	NDNT-BEDZ	2020-07-08 19:30:00.0	50.34453	19.15936	315.222	274.43	2,423.2	1.1	-1.88	-0.18	0.14	0.11
BEDZ	NDNT-BEDZ	2020-07-08 20:00:00.0	50.34453	19.15936	315.223	274.431	2,417.5	1	-2.38	0.27	0.13	0.12
BEDZ	NDNT-BEDZ	2020-07-08 20:30:00.0	50.34453	19.15936	315.223	274.431	2,407	1	-3.56	0.59	0.12	0.13
BEDZ	NDNT-BEDZ	2020-07-08 21:00:00.0	50.34453	19.15936	315.224	274.432	2,392	1.3	-3.97	0.36	0.15	0.16
BEDZ	NDNT-BEDZ	2020-07-08 21:30:00.0	50.34453	19.15936	315.224	274.432	2,387.1	1.3	-3.12	-0.31	0.2	0.18
BEDZ	NDNT-BEDZ	2020-07-08 22:00:00.0	50.34453	19.15936	315.225	274.433	2,382.9	1	-2.54	0.19	0.13	0.11
BEDZ	NDNT-BEDZ	2020-07-08 22:30:00.0	50.34453	19.15936	315.225	274.433	2,381.7	1	-1.84	0.38	0.14	0.13
BEDZ	NDNT-BEDZ	2020-07-08 23:00:00.0	50.34453	19.15936	315.217	274.425	2,376.3	1.1	-1.8	0.14	0.19	0.15
BEDZ	NDNT-BEDZ	2020-07-08 23:30:00.0	50.34453	19.15936	315.217	274.425	2,375.8	1.4	-1.58	0.12	0.22	0.2
BES1	MUSE-BES1	2020-07-08 19:30:00.0	50.32831	19.12436	310.646	269.746	2,420.8	1.4	-2.37	0.05	0.21	0.18
BES1	MUSE-BES1	2020-07-08 20:00:00.0	50.32831	19.12436	310.647	269.747	2,416.7	1.2	-2.67	0.02	0.17	0.15
BES1	MUSE-BES1	2020-07-08 20:30:00.0	50.32831	19.12436	310.647	269.747	2,409.4	1.2	-3.95	-0.19	0.15	0.18
BES1	MUSE-BES1	2020-07-08 21:00:00.0	50.32831	19.12436	310.643	269.743	2,391.5	1.4	-4.25	0.45	0.16	0.18
BES1	MUSE-BES1	2020-07-08 21:30:00.0	50.32831	19.12436	310.643	269.743	2,389.4	1.4	-3.95	0.24	0.22	0.24
BES1	MUSE-BES1	2020-07-08 22:00:00.0	50.32831	19.12436	310.641	269.741	2,381.4	1.3	-3.34	0.67	0.17	0.19
BES1	MUSE-BES1	2020-07-08 22:30:00.0	50.32831	19.12436	310.641	269.741	2,379.2	1.1	-2.32	0.86	0.15	0.16
BES1	MUSE-BES1	2020-07-08 23:00:00.0	50.32831	19.12436	310.634	269.734	2,373	1.4	-2.38	0.13	0.23	0.21
BES1	MUSE-BES1	2020-07-08 23:30:00.0	50.32831	19.12436	310.634	269.734	2,372.8	1.8	-1.91	0.08	0.24	0.26
BIA2	NDNT-BIAL	2020-07-08 19:30:00.0	49.39022	20.09875	754.866	713.427	2,292.4	1.1	-1.1	-0.04	0.15	0.13
BIA2	NDNT-BIAL	2020-07-08 20:00:00.0	49.39022	20.09875	754.86	713.421	2,292.7	1.1	-0.43	0.14	0.16	0.16
BIA2	NDNT-BIAL	2020-07-08 20:30:00.0	49.39022	20.09875	754.86	713.421	2,298.1	1	-0.59	-0.02	0.14	0.15
BIA2	NDNT-BIAL	2020-07-08 21:00:00.0	49.39022	20.09875	754.857	713.418	2,301.2	1.3	-1.09	-0.31	0.15	0.16
BIA2	NDNT-BIAL	2020-07-08 21:30:00.0	49.39022	20.09875	754.857	713.418	2,304.3	1.4	-1.77	-0.42	0.21	0.18
BIA2	NDNT-BIAL	2020-07-08 22:00:00.0	49.39022	20.09875	754.862	713.423	2,301.6	1	-0.21	-0.38	0.16	0.11
BIA2	NDNT-BIAL	2020-07-08 22:30:00.0	49.39022	20.09875	754.862	713.423	2,309.2	1.1	0.18	-0.44	0.17	0.13
BIA2	NDNT-BIAL	2020-07-08 23:00:00.0	49.39022	20.09875	754.853	713.414	2,304.4	1.1	-1.37	-0.3	0.16	0.14
BIA2	NDNT-BIAL	2020-07-08 23:30:00.0	49.39022	20.09875	754.853	713.414	2,309.4	1.2	-2.35	-0.61	0.16	0.16
BILG	12236M001	2020-07-08 19:30:00.0	50.5315	22.71858	242.972	209.283	2,424.6	1.1	-1.33	-0.07	0.16	0.12
BILG	12236M001	2020-07-08 20:00:00.0	50.5315	22.71858	242.976	209.287	2,426.5	1.1	-1.65	-0.1	0.14	0.13
BILG	12236M001	2020-07-08 20:30:00.0	50.5315	22.71858	242.976	209.287	2,428.6	1.1	-0.59	0.63	0.14	0.15
BILG	12236M001	2020-07-08 21:00:00.0	50.5315	22.71858	242.983	209.294	2,423	1.2	-1.48	0.05	0.16	0.17
BILG	12236M001	2020-07-08 21:30:00.0	50.5315	22.71858	242.983	209.294	2,426.3	1.3	-2.01	-0.24	0.2	0.18
BILG	12236M001	2020-07-08 22:00:00.0	50.5315	22.71858	242.97	209.281	2,426.8	1	-2.19	0.41	0.13	0.1
BILG	12236M001	2020-07-08 22:30:00.0	50.5315	22.71858	242.97	209.281	2,427.1	1.1	-1.45	-0.07	0.13	0.13
BILG	12236M001	2020-07-08 23:00:00.0	50.5315	22.71858	242.964	209.275	2,424.9	1	-0.74	0.45	0.15	0.13
BILG	12236M001	2020-07-08 23:30:00.0	50.5315	22.71858	242.964	209.275	2,420.7	1.1	-1.08	1.14	0.15	0.15
BOGI	12207M003	2020-07-08 19:30:00.0	52.475	21.03522	139.969	109.161	2,405.6	1.2	-1.29	-0.61	0.15	0.22
BOGI	12207M003	2020-07-08 20:00:00.0	52.475	21.03522	139.969	109.161	2,408.8	1.1	-0.97	0.52	0.16	0.17
BOGI	12207M003	2020-07-08 20:30:00.0	52.475	21.03522	139.969	109.161	2,405.4	1.1	-1.33	0.47	0.16	0.17
BOGI	12207M003	2020-07-08 21:00:00.0	52.475	21.03522	139.966	109.158	2,405.8	1.2	-0.89	-0.81	0.19	0.18
BOGI	12207M003	2020-07-08 21:30:00.0	52.475	21.03522	139.966	109.158	2,407.6	1.2	-1.11	-0.09	0.23	0.19
BOGI	12207M003	2020-07-08 22:00:00.0	52.475	21.03522	139.968	109.16	2,403.8	1.2	-1.58	-0.2	0.19	0.17
BOGI	12207M003	2020-07-08 22:30:00.0	52.475	21.03522	139.968	109.16	2,408	1.4	-2.37	-0.22	0.24	0.24
BOGI	12207M003	2020-07-08 23:00:00.0	52.475	21.03522	139.975	109.167	2,398.1	1.2	-1.82	0.84	0.23	0.17
BOGI	12207M003	2020-07-08 23:30:00.0	52.475	21.03522	139.975	109.167	2,397.8	1.3	-1.51	0.12	0.29	0.19
BOGO	12207M002	2020-07-08 19:30:00.0	52.47594	21.03536	149.61	118.804	2,406.8	1.1	-2.12	-0.05	0.14	0.16
BOGO	12207M002	2020-07-08 20:00:00.0	52.47594	21.03536	149.616	118.81	2,403.5	1.1	-1.18	0.27	0.16	0.15
BOGO	12207M002	2020-07-08 20:30:00.0	52.47594	21.03536	149.616	118.81	2,396.7	1.1	-0.62	0.75	0.14	0.16
BOGO	12207M002	2020-07-08 21:00:00.0	52.47594	21.03536	149.614	118.808	2,403.6	1.1	-1.52	0.35	0.15	0.16
BOGO	12207M002	2020-07-08 21:30:00.0	52.47594	21.03536	149.614	118.808	2,403.4	1.1	-2.17	0.99	0.19	0.18
BOGO	12207M002	2020-07-08 22:00:00.0	52.47594	21.03536	149.616	118.81	2,402.9	1	-1.59	0.64	0.16	0.11
BOGO	12207M002	2020-07-08 22:30:00.0	52.47594	21.03536	149.616	118.81	2,402.1	1	-1.71	0.33	0.14	0.12
BOGO	12207M002	2020-07-08 23:00:00.0	52.47594	21.03536	149.616	118.81	2,394.3	1	-1.08	0.13	0.17	0.13
